,timestamp,logNumber,Statistic.recvSeq2,Statistic.recvNum2,Statistic.computenum2,Statistic.recvSeq13,Statistic.recvNum13,Statistic.computenum13
4218,74501,log1,1389,1388,328,0,0,0
4219,72047,log0,0,0,0,2397,2314,329
4220,74531,log1,1390,1389,328,0,0,0
4221,72077,log0,0,0,0,2398,2315,329
4222,74561,log1,1391,1390,329,0,0,0
4223,72107,log0,0,0,0,2399,2316,329
4224,74591,log1,1391,1390,329,0,0,0
4225,72137,log0,0,0,0,2400,2317,329
4226,74621,log1,1392,1391,329,0,0,0
4227,72167,log0,0,0,0,2401,2318,330
4228,74651,log1,1392,1391,329,0,0,0
4229,72197,log0,0,0,0,2402,2319,330
4230,74681,log1,1393,1392,329,0,0,0
4231,72227,log0,0,0,0,2403,2320,330
4232,74711,log1,1394,1393,329,0,0,0
4233,72257,log0,0,0,0,2404,2321,330
4234,74741,log1,1394,1393,329,0,0,0
4235,72287,log0,0,0,0,2405,2322,330
4236,74771,log1,1395,1394,330,0,0,0
4237,72317,log0,0,0,0,2406,2323,330
4238,74801,log1,1395,1394,330,0,0,0
4239,72347,log0,0,0,0,2407,2324,330
4240,74831,log1,1396,1395,330,0,0,0
4241,72377,log0,0,0,0,2408,2325,331
4242,74861,log1,1397,1396,330,0,0,0
4243,72407,log0,0,0,0,2409,2326,331
4244,74891,log1,1397,1396,330,0,0,0
4245,72437,log0,0,0,0,2410,2327,331
4246,74921,log1,1398,1397,330,0,0,0
4247,72467,log0,0,0,0,2411,2328,331
4248,74951,log1,1398,1397,330,0,0,0
4249,72497,log0,0,0,0,2412,2329,331
4250,74981,log1,1399,1398,331,0,0,0
4251,72527,log0,0,0,0,2413,2330,331
4252,75011,log1,1400,1399,331,0,0,0
4253,72557,log0,0,0,0,2413,2330,331
4254,75041,log1,1400,1399,331,0,0,0
4255,72587,log0,0,0,0,2413,2330,331
4256,75071,log1,1401,1400,331,0,0,0
4257,72617,log0,0,0,0,2416,2331,331
4258,75101,log1,1401,1400,331,0,0,0
4259,72647,log0,0,0,0,2417,2332,331
4260,75131,log1,1402,1401,331,0,0,0
4261,72677,log0,0,0,0,2418,2333,331
4262,75161,log1,1403,1402,332,0,0,0
4263,72707,log0,0,0,0,2419,2334,331
4264,75191,log1,1403,1402,332,0,0,0
4265,72737,log0,0,0,0,2420,2335,331
4266,75221,log1,1404,1403,332,0,0,0
4267,72767,log0,0,0,0,2421,2336,331
4268,75251,log1,1404,1403,332,0,0,0
4269,72797,log0,0,0,0,2422,2337,332
4270,75281,log1,1405,1404,332,0,0,0
4271,72827,log0,0,0,0,2423,2338,332
4272,75311,log1,1406,1405,332,0,0,0
4273,72857,log0,0,0,0,2424,2339,332
4274,75341,log1,1406,1405,332,0,0,0
4275,72887,log0,0,0,0,2425,2340,332
4276,75371,log1,1407,1406,333,0,0,0
4277,72917,log0,0,0,0,2426,2341,332
4278,75401,log1,1407,1406,333,0,0,0
4279,72947,log0,0,0,0,2427,2342,332
4280,75431,log1,1408,1407,333,0,0,0
4281,72977,log0,0,0,0,2428,2343,332
4282,75461,log1,1409,1408,333,0,0,0
4283,73007,log0,0,0,0,2429,2344,333
4284,75491,log1,1409,1408,333,0,0,0
4285,73037,log0,0,0,0,2430,2345,333
4286,75521,log1,1410,1409,333,0,0,0
4287,73067,log0,0,0,0,2431,2346,333
4288,75551,log1,1410,1409,333,0,0,0
4289,73097,log0,0,0,0,2432,2347,333
4290,75581,log1,1411,1410,334,0,0,0
4291,73127,log0,0,0,0,2433,2348,333
4292,75611,log1,1412,1411,334,0,0,0
4293,73157,log0,0,0,0,2434,2349,333
4294,75641,log1,1412,1411,334,0,0,0
4295,73187,log0,0,0,0,2435,2350,333
4296,75671,log1,1413,1412,334,0,0,0
4297,73217,log0,0,0,0,2436,2351,334
4298,75701,log1,1413,1412,334,0,0,0
4299,73247,log0,0,0,0,2437,2352,334
4300,75731,log1,1414,1413,334,0,0,0
4301,73277,log0,0,0,0,2438,2353,334
4302,75761,log1,1415,1414,335,0,0,0
4303,73307,log0,0,0,0,2439,2354,334
4304,75791,log1,1415,1414,335,0,0,0
4305,73337,log0,0,0,0,2440,2355,334
4306,75821,log1,1416,1415,335,0,0,0
4307,73367,log0,0,0,0,2441,2356,334
4308,75851,log1,1416,1415,335,0,0,0
4309,73397,log0,0,0,0,2442,2357,334
4310,75881,log1,1417,1416,335,0,0,0
4311,73427,log0,0,0,0,2443,2358,335
4312,75911,log1,1418,1417,335,0,0,0
4313,73457,log0,0,0,0,2444,2359,335
4314,75941,log1,1418,1417,335,0,0,0
4315,73487,log0,0,0,0,2445,2360,335
4316,75971,log1,1419,1418,336,0,0,0
4317,73517,log0,0,0,0,2446,2361,335
4318,76001,log1,1419,1418,336,0,0,0
4319,73547,log0,0,0,0,2447,2362,335
4320,76031,log1,1420,1419,336,0,0,0
4321,73577,log0,0,0,0,2448,2363,335
4322,76061,log1,1421,1420,336,0,0,0
4323,73607,log0,0,0,0,2449,2364,335
4324,76091,log1,1421,1420,336,0,0,0
4325,73637,log0,0,0,0,2450,2365,336
4326,76121,log1,1422,1421,336,0,0,0
4327,73667,log0,0,0,0,2451,2366,336
4328,76151,log1,1422,1421,336,0,0,0
4329,73697,log0,0,0,0,2452,2367,336
4330,76181,log1,1423,1422,337,0,0,0
4331,73727,log0,0,0,0,2453,2368,336
4332,76211,log1,1424,1423,337,0,0,0
4333,73757,log0,0,0,0,2454,2369,336
4334,76241,log1,1424,1423,337,0,0,0
4335,73787,log0,0,0,0,2455,2370,336
4336,76271,log1,1425,1424,337,0,0,0
4337,73817,log0,0,0,0,2456,2371,336
4338,76301,log1,1425,1424,337,0,0,0
4339,73847,log0,0,0,0,2457,2372,337
4340,76331,log1,1426,1425,337,0,0,0
4341,73877,log0,0,0,0,2458,2373,337
4342,76361,log1,1427,1426,338,0,0,0
4343,73907,log0,0,0,0,2459,2374,337
4344,76391,log1,1427,1426,338,0,0,0
4345,73937,log0,0,0,0,2460,2375,337
4346,76421,log1,1428,1427,338,0,0,0
4347,73967,log0,0,0,0,2461,2376,337
4348,76451,log1,1428,1427,338,0,0,0
4349,73997,log0,0,0,0,2462,2377,337
4350,76481,log1,1429,1428,338,0,0,0
4351,74027,log0,0,0,0,2463,2378,337
4352,76511,log1,1429,1428,338,0,0,0
4353,74057,log0,0,0,0,2464,2379,338
4354,76541,log1,1429,1428,338,0,0,0
4355,74087,log0,0,0,0,2465,2380,338
4356,76571,log1,1431,1429,339,0,0,0
4357,74117,log0,0,0,0,2466,2381,338
4358,76601,log1,1431,1429,339,0,0,0
4359,74147,log0,0,0,0,2467,2382,338
4360,76631,log1,1432,1430,339,0,0,0
4361,74177,log0,0,0,0,2468,2383,338
4362,76661,log1,1432,1430,339,0,0,0
4363,74207,log0,0,0,0,2469,2384,338
4364,76691,log1,1432,1430,339,0,0,0
4365,74237,log0,0,0,0,2470,2385,338
4366,76721,log1,1434,1431,339,0,0,0
4367,74267,log0,0,0,0,2471,2386,339
4368,76751,log1,1434,1431,339,0,0,0
4369,74297,log0,0,0,0,2472,2387,339
4370,76781,log1,1435,1432,340,0,0,0
4371,74327,log0,0,0,0,2473,2388,339
4372,76811,log1,1435,1432,340,0,0,0
4373,74357,log0,0,0,0,2474,2389,339
4374,76841,log1,1435,1432,340,0,0,0
4375,74387,log0,0,0,0,2475,2390,339
4376,76871,log1,1437,1433,340,0,0,0
4377,74417,log0,0,0,0,2476,2391,339
4378,76901,log1,1437,1433,340,0,0,0
4379,74447,log0,0,0,0,2477,2392,339
4380,76931,log1,1438,1434,340,0,0,0
4381,74477,log0,0,0,0,2478,2393,340
4382,76961,log1,1438,1434,340,0,0,0
4383,74507,log0,0,0,0,2479,2394,340
4384,76991,log1,1438,1434,340,0,0,0
4385,74537,log0,0,0,0,2480,2395,340
4386,77021,log1,1440,1435,340,0,0,0
4387,74567,log0,0,0,0,2481,2396,340
4388,77051,log1,1440,1435,340,0,0,0
4389,74597,log0,0,0,0,2482,2397,340
4390,77081,log1,1441,1436,340,0,0,0
4391,74627,log0,0,0,0,2483,2398,340
4392,77111,log1,1441,1436,340,0,0,0
4393,74657,log0,0,0,0,2484,2399,340
4394,77141,log1,1441,1436,340,0,0,0
4395,74687,log0,0,0,0,2485,2400,341
4396,77171,log1,1443,1437,341,0,0,0
4397,74717,log0,0,0,0,2486,2401,341
4398,77201,log1,1443,1437,341,0,0,0
4399,74747,log0,0,0,0,2487,2402,341
4400,77231,log1,1444,1438,341,0,0,0
4401,74777,log0,0,0,0,2488,2403,341
4402,77261,log1,1445,1439,341,0,0,0
4403,74807,log0,0,0,0,2489,2404,341
4404,77291,log1,1445,1439,341,0,0,0
4405,74837,log0,0,0,0,2490,2405,341
4406,77321,log1,1446,1440,341,0,0,0
4407,74867,log0,0,0,0,2491,2406,341
4408,77351,log1,1446,1440,341,0,0,0
4409,74897,log0,0,0,0,2492,2407,342
4410,77381,log1,1447,1441,342,0,0,0
4411,74927,log0,0,0,0,2493,2408,342
4412,77411,log1,1447,1441,342,0,0,0
4413,74957,log0,0,0,0,2494,2409,342
4414,77441,log1,1447,1441,342,0,0,0
4415,74987,log0,0,0,0,2495,2410,342
4416,77471,log1,1449,1442,342,0,0,0
4417,75017,log0,0,0,0,2496,2411,342
4418,77501,log1,1449,1442,342,0,0,0
4419,75047,log0,0,0,0,2497,2412,342
4420,77531,log1,1450,1443,342,0,0,0
4421,75077,log0,0,0,0,2498,2413,342
4422,77561,log1,1450,1443,342,0,0,0
4423,75107,log0,0,0,0,2499,2414,343
4424,77591,log1,1450,1443,342,0,0,0
4425,75137,log0,0,0,0,2500,2415,343
4426,77621,log1,1452,1444,342,0,0,0
4427,75167,log0,0,0,0,2501,2416,343
4428,77651,log1,1452,1444,342,0,0,0
4429,75197,log0,0,0,0,2502,2417,343
4430,77681,log1,1453,1445,342,0,0,0
4431,75227,log0,0,0,0,2503,2418,343
4432,77711,log1,1454,1446,342,0,0,0
4433,75257,log0,0,0,0,2503,2418,343
4434,77741,log1,1454,1446,342,0,0,0
4435,75287,log0,0,0,0,2503,2418,343
4436,77771,log1,1455,1447,343,0,0,0
4437,75317,log0,0,0,0,2506,2419,344
4438,77801,log1,1455,1447,343,0,0,0
4439,75347,log0,0,0,0,2507,2420,344
4440,77831,log1,1456,1448,343,0,0,0
4441,75377,log0,0,0,0,2508,2421,344
4442,77861,log1,1456,1448,343,0,0,0
4443,75407,log0,0,0,0,2509,2422,344
4444,77891,log1,1456,1448,343,0,0,0
4445,75437,log0,0,0,0,2510,2423,344
4446,77921,log1,1458,1449,343,0,0,0
4447,75467,log0,0,0,0,2511,2424,344
4448,77951,log1,1458,1449,343,0,0,0
4449,75497,log0,0,0,0,2512,2425,344
4450,77981,log1,1459,1450,344,0,0,0
4451,75527,log0,0,0,0,2513,2426,345
4452,78011,log1,1460,1451,344,0,0,0
4453,75557,log0,0,0,0,2514,2427,345
4454,78041,log1,1460,1451,344,0,0,0
4455,75587,log0,0,0,0,2515,2428,345
4456,78071,log1,1461,1452,344,0,0,0
4457,75617,log0,0,0,0,2516,2429,345
4458,78101,log1,1461,1452,344,0,0,0
4459,75647,log0,0,0,0,2517,2430,345
4460,78131,log1,1462,1453,344,0,0,0
4461,75677,log0,0,0,0,2518,2431,345
4462,78161,log1,1462,1453,344,0,0,0
4463,75707,log0,0,0,0,2519,2432,345
4464,78191,log1,1462,1453,344,0,0,0
4465,75737,log0,0,0,0,2520,2433,346
4466,78221,log1,1464,1454,344,0,0,0
4467,75767,log0,0,0,0,2521,2434,346
4468,78251,log1,1464,1454,344,0,0,0
4469,75797,log0,0,0,0,2522,2435,346
4470,78281,log1,1465,1455,344,0,0,0
4471,75827,log0,0,0,0,2523,2436,346
4472,78311,log1,1465,1455,344,0,0,0
4473,75857,log0,0,0,0,2524,2437,346
4474,78341,log1,1465,1455,344,0,0,0
4475,75887,log0,0,0,0,2525,2438,346
4476,78371,log1,1467,1456,345,0,0,0
4477,75917,log0,0,0,0,2526,2439,346
4478,78401,log1,1467,1456,345,0,0,0
4479,75947,log0,0,0,0,2527,2440,347
4480,78431,log1,1468,1457,345,0,0,0
4481,75977,log0,0,0,0,2528,2441,347
4482,78461,log1,1468,1457,345,0,0,0
4483,76007,log0,0,0,0,2529,2442,347
4484,78491,log1,1468,1457,345,0,0,0
4485,76037,log0,0,0,0,2530,2443,347
4486,78521,log1,1470,1458,345,0,0,0
4487,76067,log0,0,0,0,2531,2444,347
4488,78551,log1,1470,1458,345,0,0,0
4489,76097,log0,0,0,0,2532,2445,347
4490,78581,log1,1471,1459,346,0,0,0
4491,76127,log0,0,0,0,2533,2446,347
4492,78611,log1,1472,1460,346,0,0,0
4493,76157,log0,0,0,0,2534,2447,348
4494,78641,log1,1472,1460,346,0,0,0
4495,76187,log0,0,0,0,2535,2448,348
4496,78671,log1,1473,1461,346,0,0,0
4497,76217,log0,0,0,0,2536,2449,348
4498,78701,log1,1473,1461,346,0,0,0
4499,76247,log0,0,0,0,2537,2450,348
4500,78731,log1,1474,1462,346,0,0,0
4501,76277,log0,0,0,0,2538,2451,348
4502,78761,log1,1474,1462,346,0,0,0
4503,76307,log0,0,0,0,2539,2452,348
4504,78791,log1,1474,1462,346,0,0,0
4505,76337,log0,0,0,0,2540,2453,348
4506,78821,log1,1476,1463,346,0,0,0
4507,76367,log0,0,0,0,2541,2454,349
4508,78851,log1,1476,1463,346,0,0,0
4509,76397,log0,0,0,0,2542,2455,349
4510,78881,log1,1477,1464,346,0,0,0
4511,76427,log0,0,0,0,2543,2456,349
4512,78911,log1,1478,1465,346,0,0,0
4513,76457,log0,0,0,0,2544,2457,349
4514,78941,log1,1478,1465,346,0,0,0
4515,76487,log0,0,0,0,2545,2458,349
4516,78971,log1,1479,1466,347,0,0,0
4517,76517,log0,0,0,0,2546,2459,349
4518,79001,log1,1479,1466,347,0,0,0
4519,76547,log0,0,0,0,2547,2460,349
4520,79031,log1,1480,1467,347,0,0,0
4521,76577,log0,0,0,0,2548,2461,350
4522,79061,log1,1480,1467,347,0,0,0
4523,76607,log0,0,0,0,2549,2462,350
4524,79091,log1,1480,1467,347,0,0,0
4525,76637,log0,0,0,0,2550,2463,350
4526,79121,log1,1482,1468,347,0,0,0
4527,76667,log0,0,0,0,2551,2464,350
4528,79151,log1,1482,1468,347,0,0,0
4529,76697,log0,0,0,0,2552,2465,350
4530,79181,log1,1483,1469,348,0,0,0
4531,76727,log0,0,0,0,2553,2466,350
4532,79211,log1,1483,1469,348,0,0,0
4533,76757,log0,0,0,0,2554,2467,350
4534,79241,log1,1483,1469,348,0,0,0
4535,76787,log0,0,0,0,2555,2468,351
4536,79271,log1,1485,1470,348,0,0,0
4537,76817,log0,0,0,0,2556,2469,351
4538,79301,log1,1485,1470,348,0,0,0
4539,76847,log0,0,0,0,2557,2470,351
4540,79331,log1,1486,1471,348,0,0,0
4541,76877,log0,0,0,0,2558,2471,351
4542,79361,log1,1486,1471,348,0,0,0
4543,76907,log0,0,0,0,2559,2472,351
4544,79391,log1,1486,1471,348,0,0,0
4545,76937,log0,0,0,0,2560,2473,351
4546,79421,log1,1488,1472,348,0,0,0
4547,76967,log0,0,0,0,2561,2474,351
4548,79451,log1,1488,1472,348,0,0,0
4549,76997,log0,0,0,0,2562,2475,352
4550,79481,log1,1489,1473,348,0,0,0
4551,77027,log0,0,0,0,2563,2476,352
4552,79511,log1,1489,1473,348,0,0,0
4553,77057,log0,0,0,0,2564,2477,352
4554,79541,log1,1489,1473,348,0,0,0
4555,77087,log0,0,0,0,2565,2478,352
4556,79571,log1,1491,1474,349,0,0,0
4557,77117,log0,0,0,0,2566,2479,352
4558,79601,log1,1491,1474,349,0,0,0
4559,77147,log0,0,0,0,2567,2480,352
4560,79631,log1,1492,1475,349,0,0,0
4561,77177,log0,0,0,0,2568,2481,352
4562,79661,log1,1492,1475,349,0,0,0
4563,77207,log0,0,0,0,2569,2482,353
4564,79691,log1,1492,1475,349,0,0,0
4565,77237,log0,0,0,0,2570,2483,353
4566,79721,log1,1494,1476,349,0,0,0
4567,77267,log0,0,0,0,2571,2484,353
4568,79751,log1,1494,1476,349,0,0,0
4569,77297,log0,0,0,0,2572,2485,353
4570,79781,log1,1495,1477,350,0,0,0
4571,77327,log0,0,0,0,2573,2486,353
4572,79811,log1,1495,1477,350,0,0,0
4573,77357,log0,0,0,0,2574,2487,353
4574,79841,log1,1495,1477,350,0,0,0
4575,77387,log0,0,0,0,2575,2488,353
4576,79871,log1,1497,1478,350,0,0,0
4577,77417,log0,0,0,0,2576,2489,354
4578,79901,log1,1497,1478,350,0,0,0
4579,77447,log0,0,0,0,2577,2490,354
4580,79931,log1,1498,1479,350,0,0,0
4581,77477,log0,0,0,0,2578,2491,354
4582,79961,log1,1498,1479,350,0,0,0
4583,77507,log0,0,0,0,2579,2492,354
4584,79991,log1,1498,1479,350,0,0,0
4585,77537,log0,0,0,0,2580,2493,354
4586,80021,log1,1500,1480,350,0,0,0
4587,77567,log0,0,0,0,2581,2494,354
4588,80051,log1,1500,1480,350,0,0,0
4589,77597,log0,0,0,0,2582,2495,354
4590,80081,log1,1501,1481,350,0,0,0
4591,77627,log0,0,0,0,2583,2496,355
4592,80111,log1,1501,1481,350,0,0,0
4593,77657,log0,0,0,0,2584,2497,355
4594,80141,log1,1501,1481,350,0,0,0
4595,77687,log0,0,0,0,2585,2498,355
4596,80171,log1,1503,1482,351,0,0,0
4597,77717,log0,0,0,0,2586,2499,355
4598,80201,log1,1503,1482,351,0,0,0
4599,77747,log0,0,0,0,2587,2500,355
4600,80231,log1,1504,1483,351,0,0,0
4601,77777,log0,0,0,0,2588,2501,355
4602,80261,log1,1504,1483,351,0,0,0
4603,77807,log0,0,0,0,2589,2502,355
4604,80291,log1,1504,1483,351,0,0,0
4605,77837,log0,0,0,0,2590,2503,356
4606,80321,log1,1506,1484,351,0,0,0
4607,77867,log0,0,0,0,2591,2504,356
4608,80351,log1,1506,1484,351,0,0,0
4609,77897,log0,0,0,0,2592,2505,356
4610,80381,log1,1507,1485,352,0,0,0
4611,77927,log0,0,0,0,2593,2506,356
4612,80411,log1,1507,1485,352,0,0,0
4613,77957,log0,0,0,0,2594,2507,356
4614,80441,log1,1507,1485,352,0,0,0
4615,77987,log0,0,0,0,2595,2508,356
4616,80471,log1,1509,1486,352,0,0,0
4617,78017,log0,0,0,0,2596,2509,356
4618,80501,log1,1509,1486,352,0,0,0
4619,78047,log0,0,0,0,2597,2510,357
4620,80531,log1,1510,1487,352,0,0,0
4621,78077,log0,0,0,0,2598,2511,357
4622,80561,log1,1510,1487,352,0,0,0
4623,78107,log0,0,0,0,2599,2512,357
4624,80591,log1,1510,1487,352,0,0,0
4625,78137,log0,0,0,0,2600,2513,357
4626,80621,log1,1512,1488,352,0,0,0
4627,78167,log0,0,0,0,2601,2514,357
4628,80651,log1,1512,1488,352,0,0,0
4629,78197,log0,0,0,0,2602,2515,357
4630,80681,log1,1513,1489,352,0,0,0
4631,78227,log0,0,0,0,2603,2516,357
4632,80711,log1,1513,1489,352,0,0,0
4633,78257,log0,0,0,0,2604,2517,358
4634,80741,log1,1513,1489,352,0,0,0
4635,78287,log0,0,0,0,2605,2518,358
4636,80771,log1,1515,1490,353,0,0,0
4637,78317,log0,0,0,0,2606,2519,358
4638,80801,log1,1515,1490,353,0,0,0
4639,78347,log0,0,0,0,2607,2520,358
4640,80831,log1,1516,1491,353,0,0,0
4641,78377,log0,0,0,0,2608,2521,358
4642,80861,log1,1516,1491,353,0,0,0
4643,78407,log0,0,0,0,2609,2522,358
4644,80891,log1,1516,1491,353,0,0,0
4645,78437,log0,0,0,0,2610,2523,358
4646,80921,log1,1518,1492,353,0,0,0
4647,78467,log0,0,0,0,2611,2524,359
4648,80951,log1,1518,1492,353,0,0,0
4649,78497,log0,0,0,0,2612,2525,359
4650,80981,log1,1519,1493,354,0,0,0
4651,78527,log0,0,0,0,2613,2526,359
4652,81011,log1,1519,1493,354,0,0,0
4653,78557,log0,0,0,0,2614,2527,359
4654,81041,log1,1519,1493,354,0,0,0
4655,78587,log0,0,0,0,2615,2528,359
4656,81071,log1,1521,1494,354,0,0,0
4657,78617,log0,0,0,0,2616,2529,359
4658,81101,log1,1521,1494,354,0,0,0
4659,78647,log0,0,0,0,2617,2530,359
4660,81131,log1,1522,1495,354,0,0,0
4661,78677,log0,0,0,0,2618,2531,360
4662,81161,log1,1522,1495,354,0,0,0
4663,78707,log0,0,0,0,2618,2531,360
4664,81191,log1,1522,1495,354,0,0,0
4665,78737,log0,0,0,0,2620,2532,360
4666,81221,log1,1524,1496,354,0,0,0
4667,78767,log0,0,0,0,2621,2533,360
4668,81251,log1,1524,1496,354,0,0,0
4669,78797,log0,0,0,0,2622,2534,360
4670,81281,log1,1525,1497,354,0,0,0
4671,78827,log0,0,0,0,2623,2535,360
4672,81311,log1,1525,1497,354,0,0,0
4673,78857,log0,0,0,0,2623,2535,360
4674,81341,log1,1525,1497,354,0,0,0
4675,78887,log0,0,0,0,2625,2536,361
4676,81371,log1,1527,1498,355,0,0,0
4677,78917,log0,0,0,0,2626,2537,361
4678,81401,log1,1527,1498,355,0,0,0
4679,78947,log0,0,0,0,2627,2538,361
4680,81431,log1,1528,1499,355,0,0,0
4681,78977,log0,0,0,0,2628,2539,361
4682,81461,log1,1528,1499,355,0,0,0
4683,79007,log0,0,0,0,2628,2539,361
4684,81491,log1,1528,1499,355,0,0,0
4685,79037,log0,0,0,0,2630,2540,361
4686,81521,log1,1530,1500,355,0,0,0
4687,79067,log0,0,0,0,2631,2541,361
4688,81551,log1,1530,1500,355,0,0,0
4689,79097,log0,0,0,0,2632,2542,362
4690,81581,log1,1531,1501,356,0,0,0
4691,79127,log0,0,0,0,2633,2543,362
4692,81611,log1,1531,1501,356,0,0,0
4693,79157,log0,0,0,0,2633,2543,362
4694,81641,log1,1531,1501,356,0,0,0
4695,79187,log0,0,0,0,2635,2544,362
4696,81671,log1,1533,1502,356,0,0,0
4697,79217,log0,0,0,0,2636,2545,362
4698,81701,log1,1533,1502,356,0,0,0
4699,79247,log0,0,0,0,2637,2546,362
4700,81731,log1,1534,1503,356,0,0,0
4701,79277,log0,0,0,0,2638,2547,362
4702,81761,log1,1534,1503,356,0,0,0
4703,79307,log0,0,0,0,2638,2547,362
4704,81791,log1,1534,1503,356,0,0,0
4705,79337,log0,0,0,0,2640,2548,362
4706,81821,log1,1536,1504,356,0,0,0
4707,79367,log0,0,0,0,2641,2549,362
4708,81851,log1,1536,1504,356,0,0,0
4709,79397,log0,0,0,0,2642,2550,362
4710,81881,log1,1537,1505,356,0,0,0
4711,79427,log0,0,0,0,2643,2551,362
4712,81911,log1,1537,1505,356,0,0,0
4713,79457,log0,0,0,0,2643,2551,362
4714,81941,log1,1537,1505,356,0,0,0
4715,79487,log0,0,0,0,2645,2552,362
4716,81971,log1,1539,1506,357,0,0,0
4717,79517,log0,0,0,0,2646,2553,363
4718,82001,log1,1539,1506,357,0,0,0
4719,79547,log0,0,0,0,2647,2554,363
4720,82031,log1,1540,1507,357,0,0,0
4721,79577,log0,0,0,0,2648,2555,363
4722,82061,log1,1540,1507,357,0,0,0
4723,79607,log0,0,0,0,2649,2556,363
4724,82091,log1,1540,1507,357,0,0,0
4725,79637,log0,0,0,0,2650,2557,363
4726,82121,log1,1542,1508,357,0,0,0
4727,79667,log0,0,0,0,2651,2558,363
4728,82151,log1,1542,1508,357,0,0,0
4729,79697,log0,0,0,0,2652,2559,363
4730,82181,log1,1543,1509,358,0,0,0
4731,79727,log0,0,0,0,2653,2560,364
4732,82211,log1,1543,1509,358,0,0,0
4733,79757,log0,0,0,0,2654,2561,364
4734,82241,log1,1543,1509,358,0,0,0
4735,79787,log0,0,0,0,2655,2562,364
4736,82271,log1,1545,1510,358,0,0,0
4737,79817,log0,0,0,0,2656,2563,364
4738,82301,log1,1545,1510,358,0,0,0
4739,79847,log0,0,0,0,2657,2564,364
4740,82331,log1,1546,1511,358,0,0,0
4741,79877,log0,0,0,0,2658,2565,364
4742,82361,log1,1546,1511,358,0,0,0
4743,79907,log0,0,0,0,2658,2565,364
4744,82391,log1,1546,1511,358,0,0,0
4745,79937,log0,0,0,0,2660,2566,365
4746,82421,log1,1548,1512,358,0,0,0
4747,79967,log0,0,0,0,2661,2567,365
4748,82451,log1,1548,1512,358,0,0,0
4749,79997,log0,0,0,0,2662,2568,365
4750,82481,log1,1549,1513,358,0,0,0
4751,80027,log0,0,0,0,2663,2569,365
4752,82511,log1,1549,1513,358,0,0,0
4753,80057,log0,0,0,0,2663,2569,365
4754,82541,log1,1549,1513,358,0,0,0
4755,80087,log0,0,0,0,2665,2570,365
4756,82571,log1,1551,1514,359,0,0,0
4757,80117,log0,0,0,0,2666,2571,365
4758,82601,log1,1551,1514,359,0,0,0
4759,80147,log0,0,0,0,2667,2572,366
4760,82631,log1,1552,1515,359,0,0,0
4761,80177,log0,0,0,0,2668,2573,366
4762,82661,log1,1552,1515,359,0,0,0
4763,80207,log0,0,0,0,2668,2573,366
4764,82691,log1,1552,1515,359,0,0,0
4765,80237,log0,0,0,0,2670,2574,366
4766,82721,log1,1554,1516,359,0,0,0
4767,80267,log0,0,0,0,2671,2575,366
4768,82751,log1,1554,1516,359,0,0,0
4769,80297,log0,0,0,0,2672,2576,366
4770,82781,log1,1555,1517,360,0,0,0
4771,80327,log0,0,0,0,2673,2577,366
4772,82811,log1,1556,1518,360,0,0,0
4773,80357,log0,0,0,0,2673,2577,366
4774,82841,log1,1556,1518,360,0,0,0
4775,80387,log0,0,0,0,2675,2578,366
4776,82871,log1,1557,1519,360,0,0,0
4777,80417,log0,0,0,0,2676,2579,366
4778,82901,log1,1557,1519,360,0,0,0
4779,80447,log0,0,0,0,2677,2580,366
4780,82931,log1,1558,1520,360,0,0,0
4781,80477,log0,0,0,0,2678,2581,366
4782,82961,log1,1558,1520,360,0,0,0
4783,80507,log0,0,0,0,2678,2581,366
4784,82991,log1,1558,1520,360,0,0,0
4785,80537,log0,0,0,0,2680,2582,366
4786,83021,log1,1560,1521,360,0,0,0
4787,80567,log0,0,0,0,2681,2583,367
4788,83051,log1,1560,1521,360,0,0,0
4789,80597,log0,0,0,0,2682,2584,367
4790,83081,log1,1561,1522,360,0,0,0
4791,80627,log0,0,0,0,2683,2585,367
4792,83111,log1,1561,1522,360,0,0,0
4793,80657,log0,0,0,0,2683,2585,367
4794,83141,log1,1561,1522,360,0,0,0
4795,80687,log0,0,0,0,2685,2586,367
4796,83171,log1,1563,1523,361,0,0,0
4797,80717,log0,0,0,0,2686,2587,367
4798,83201,log1,1563,1523,361,0,0,0
4799,80747,log0,0,0,0,2687,2588,367
4800,83231,log1,1564,1524,361,0,0,0
4801,80777,log0,0,0,0,2688,2589,368
4802,83261,log1,1564,1524,361,0,0,0
4803,80807,log0,0,0,0,2688,2589,368
4804,83291,log1,1564,1524,361,0,0,0
4805,80837,log0,0,0,0,2690,2590,368
4806,83321,log1,1566,1525,361,0,0,0
4807,80867,log0,0,0,0,2691,2591,368
4808,83351,log1,1566,1525,361,0,0,0
4809,80897,log0,0,0,0,2692,2592,368
4810,83381,log1,1567,1526,362,0,0,0
4811,80927,log0,0,0,0,2693,2593,368
4812,83411,log1,1568,1527,362,0,0,0
4813,80957,log0,0,0,0,2693,2593,368
4814,83441,log1,1568,1527,362,0,0,0
4815,80987,log0,0,0,0,2695,2594,369
4816,83471,log1,1569,1528,362,0,0,0
4817,81017,log0,0,0,0,2696,2595,369
4818,83501,log1,1569,1528,362,0,0,0
4819,81047,log0,0,0,0,2697,2596,369
4820,83531,log1,1570,1529,362,0,0,0
4821,81077,log0,0,0,0,2698,2597,369
4822,83561,log1,1570,1529,362,0,0,0
