,timestamp,logNumber,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,UAV0x,UAV0y,UAV0z,distance_3_to_1,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1
991,116408,1,,,,,,0.35189202,-0.16156171,0.6806027,0.783039117091241,1747.0,758.0,750.0,0.0,68.0
992,264548,0,760.0,1506.0,1488.0,2.0,72.0,0.35115525,-0.16143882,0.6806405,0.7827157974829535,,,,,
993,116508,1,,,,,,0.3455233,-0.16390887,0.6795933,0.7798073823602923,1748.0,759.0,751.0,0.0,76.0
994,264648,0,761.0,1507.0,1489.0,2.0,76.0,0.34366274,-0.16494492,0.67909396,0.7787679410672024,,,,,
995,116608,1,,,,,,0.33749068,-0.16852753,0.6771989,0.7751772816040567,1749.0,760.0,752.0,0.0,75.0
996,264748,0,761.0,1507.0,1489.0,2.0,76.0,0.33658192,-0.1687976,0.6772675,0.7749008131649514,,,,,
997,116708,1,,,,,,0.32687142,-0.17529047,0.674331,0.7696063837387677,1749.0,760.0,752.0,0.0,75.0
998,264848,0,762.0,1508.0,1490.0,2.0,75.0,0.32499906,-0.17592636,0.67433715,0.76896363052677,,,,,
999,116808,1,,,,,,0.31804478,-0.18092027,0.6726573,0.7657365645929669,1750.0,761.0,753.0,0.0,75.0
1000,264948,0,763.0,1509.0,1491.0,2.0,73.0,0.317083,-0.1814922,0.67250246,0.7653369208596926,,,,,
1001,116908,1,,,,,,0.31048572,-0.18602596,0.6714776,0.7628166423905323,1751.0,762.0,754.0,0.0,72.0
1002,265048,0,763.0,1509.0,1491.0,2.0,73.0,0.30972236,-0.1856965,0.67189974,0.7627977366743321,,,,,
1003,117008,1,,,,,,0.30810803,-0.18419288,0.67134416,0.7612887488918662,1751.0,762.0,754.0,0.0,72.0
1004,265148,0,764.0,1510.0,1492.0,2.0,71.0,-0.11486928,-0.88324904,0.6902455,1.1268374724116539,,,,,
1005,117108,1,,,,,,0.31675628,-0.17024307,0.6670907,0.7578438250891871,1752.0,763.0,755.0,0.0,70.0
1006,265248,0,765.0,1511.0,1493.0,2.0,68.0,0.31829396,-0.16688837,0.6670872,0.7577388082262085,,,,,
1007,117208,1,,,,,,0.33898592,-0.13459517,0.65873533,0.7529671674714133,1753.0,764.0,756.0,0.0,68.0
1008,265348,0,765.0,1511.0,1493.0,2.0,68.0,0.34246606,-0.12999716,0.6575162,0.7526684471227845,,,,,
1009,117308,1,,,,,,0.37671503,-0.08344292,0.643797,0.7505674451366469,1753.0,764.0,756.0,0.0,68.0
1010,265448,0,766.0,1512.0,1494.0,2.0,69.0,0.38113979,-0.07643129,0.6431378,0.7514888713413268,,,,,
1011,117408,1,,,,,,0.42703953,-0.016907845,0.6322434,0.7631384861344425,1754.0,765.0,757.0,0.0,74.0
1012,265548,0,767.0,1513.0,1495.0,2.0,76.0,0.43225002,-0.007939334,0.63295394,0.7665075392843234,,,,,
1013,117508,1,,,,,,0.4791301,0.050988864,0.62802434,0.7915681132722291,1755.0,766.0,758.0,0.0,81.0
1014,265648,0,767.0,1513.0,1495.0,2.0,76.0,0.4851846,0.057285182,0.6266293,0.7945753385129692,,,,,
1015,117608,1,,,,,,0.5403061,0.12740648,0.628876,0.8388373320398618,1755.0,766.0,758.0,0.0,81.0
1016,265748,0,768.0,1514.0,1496.0,2.0,86.0,0.55867696,0.14868373,0.62917024,0.8544483505240497,,,,,
1017,117708,1,,,,,,0.6065986,0.20582458,0.6327655,0.9003986796198499,1756.0,767.0,759.0,0.0,96.0
1018,265848,0,769.0,1515.0,1497.0,2.0,104.0,0.6180366,0.22134975,0.63529354,0.9135441256567315,,,,,
1019,117808,1,,,,,,0.6626516,0.2760705,0.6406514,0.9621622978584154,1757.0,768.0,760.0,0.0,111.0
1020,265948,0,769.0,1515.0,1497.0,2.0,104.0,0.66786695,0.2837674,0.64225966,0.9690550359071896,,,,,
1021,117908,1,,,,,,0.714436,0.34153396,0.6457853,1.0218135119457585,1757.0,768.0,760.0,0.0,111.0
1022,266048,0,770.0,1516.0,1498.0,2.0,121.0,0.7192844,0.34844643,0.6466501,1.0280765070842892,,,,,
1023,118008,1,,,,,,0.7627215,0.40393418,0.6466745,1.0784687309433318,1758.0,769.0,761.0,0.0,125.0
1024,266148,0,771.0,1517.0,1499.0,2.0,133.0,0.7720044,0.4166268,0.6467669,1.08989731486426,,,,,
1025,118108,1,,,,,,-0.11487083,-0.8832606,0.6902357,1.1268406698540594,1759.0,770.0,762.0,0.0,139.0
1026,266248,0,771.0,1517.0,1499.0,2.0,133.0,0.8130294,0.4714716,0.6440075,1.1393190778076259,,,,,
1027,118208,1,,,,,,-0.11480695,-0.8831454,0.6899095,1.1265440789418955,1759.0,770.0,762.0,0.0,139.0
1028,266348,0,772.0,1518.0,1500.0,2.0,144.0,-0.11472258,-0.8830752,0.68955535,1.126263564287793,,,,,
1029,118308,1,,,,,,0.89818585,0.5856669,0.63423187,1.245790347762357,1760.0,771.0,763.0,0.0,149.0
1030,266448,0,773.0,1519.0,1501.0,2.0,155.0,0.90270525,0.5918368,0.63391167,1.2517953453007575,,,,,
1031,118408,1,,,,,,0.94391024,0.64546454,0.62863296,1.3049024549329542,1761.0,772.0,764.0,0.0,160.0
1032,266548,0,773.0,1519.0,1501.0,2.0,155.0,0.9483752,0.6516507,0.6285402,1.3111548507868966,,,,,
1033,118508,1,,,,,,0.99041086,0.70545495,0.6265859,1.367914562942664,1761.0,772.0,764.0,0.0,160.0
1034,266648,0,774.0,1520.0,1502.0,2.0,168.0,0.9943389,0.70983005,0.6261584,1.3728229904360012,,,,,
1035,118608,1,,,,,,1.0201579,0.7408685,0.6254024,1.4073864098790092,1762.0,773.0,765.0,0.0,175.0
1036,266748,0,775.0,1521.0,1503.0,2.0,183.0,1.0254679,0.7462838,0.6242604,1.41358586242524,,,,,
1037,118708,1,,,,,,1.0403183,0.7624087,0.61975926,1.4309544335256623,1763.0,774.0,766.0,0.0,187.0
1038,266848,0,775.0,1521.0,1503.0,2.0,183.0,1.0416143,0.7636221,0.618982,1.4322073154481818,,,,,
1039,118808,1,,,,,,-0.114788905,-0.88320196,0.6898506,1.126550521964267,1763.0,774.0,766.0,0.0,187.0
1040,266948,0,776.0,1522.0,1504.0,2.0,188.0,1.0472864,0.7674141,0.6098668,1.4344583251830019,,,,,
1041,118908,1,,,,,,1.0446547,0.7599415,0.60279655,1.4255449119716905,1764.0,775.0,767.0,0.0,188.0
1042,267048,0,777.0,1523.0,1505.0,2.0,188.0,-0.11473624,-0.88301855,0.6895564,1.1262212151917694,,,,,
1043,119008,1,,,,,,1.0377208,0.7451165,0.5996031,1.4112359519740352,1765.0,776.0,768.0,0.0,190.0
1044,267148,0,777.0,1523.0,1505.0,2.0,188.0,1.0366783,0.74426925,0.600373,1.4103497513605558,,,,,
1045,119108,1,,,,,,1.0304797,0.7304457,0.6026255,1.3994987407967103,1765.0,776.0,768.0,0.0,190.0
1046,267248,0,778.0,1524.0,1506.0,2.0,191.0,1.0298929,0.7290893,0.6031292,1.398576242972208,,,,,
1047,119208,1,,,,,,1.0261291,0.7191803,0.60788053,1.3927239533048716,1766.0,777.0,769.0,0.0,190.0
1048,267348,0,779.0,1525.0,1507.0,2.0,186.0,1.0259358,0.71833944,0.6083503,1.3923526196363532,,,,,
1049,119308,1,,,,,,1.0256768,0.7131895,0.6118452,1.3910452094294208,1767.0,778.0,770.0,0.0,184.0
1050,267448,0,779.0,1525.0,1507.0,2.0,186.0,1.0258837,0.71289515,0.61207354,1.391147308885854,,,,,
1051,119408,1,,,,,,1.0288819,0.712401,0.6127925,1.393423038333118,1767.0,778.0,770.0,0.0,184.0
1052,267548,0,780.0,1526.0,1508.0,2.0,184.0,1.02941,0.7125942,0.61272645,1.3938827675909289,,,,,
1053,119508,1,,,,,,1.034945,0.71587396,0.6115337,1.3991283593390116,1768.0,779.0,771.0,0.0,186.0
1054,267648,0,781.0,1527.0,1509.0,2.0,186.0,1.0356491,0.71638584,0.6113401,1.3998265522268698,,,,,
1055,119608,1,,,,,,1.042567,0.722133,0.6101805,1.4073884542824253,1769.0,780.0,772.0,0.0,186.0
1056,267748,0,781.0,1527.0,1509.0,2.0,186.0,1.0435072,0.7224351,0.6097344,1.4080468283318355,,,,,
1057,119708,1,,,,,,1.0510088,0.72841376,0.6090545,1.4163874959301952,1769.0,780.0,772.0,0.0,186.0
1058,267848,0,782.0,1528.0,1510.0,2.0,185.0,1.0518868,0.72901404,0.60899615,1.4173226932979206,,,,,
1059,119808,1,,,,,,1.0588182,0.7350286,0.6095734,1.4258130534125213,1770.0,781.0,773.0,0.0,188.0
1060,267948,0,783.0,1529.0,1511.0,2.0,187.0,1.060494,0.7356761,0.6092011,1.427232530568053,,,,,
1061,119908,1,,,,,,1.0661699,0.73917544,0.60915124,1.43323540766105,1771.0,782.0,774.0,0.0,187.0
1062,268048,0,783.0,1529.0,1511.0,2.0,187.0,1.0667934,0.73937976,0.6091977,1.4338244281989232,,,,,
1063,120008,1,,,,,,1.0682912,0.7380921,0.6108947,1.4349976847045411,1771.0,782.0,774.0,0.0,187.0
1064,268148,0,784.0,1530.0,1512.0,2.0,187.0,1.067857,0.7360791,0.61065936,1.4335396478656406,,,,,
1065,120108,1,,,,,,1.0607497,0.7226765,0.61061674,1.4213739738962194,1772.0,783.0,775.0,0.0,187.0
1066,268248,0,785.0,1531.0,1513.0,2.0,188.0,1.0592293,0.720242,0.6104202,1.4189179116574067,,,,,
1067,120208,1,,,,,,1.0386324,0.68984836,0.60612583,1.3863753228361766,1773.0,784.0,776.0,0.0,190.0
1068,268348,0,785.0,1531.0,1513.0,2.0,188.0,1.035573,0.68436587,0.6041526,1.3804957371193776,,,,,
1069,120308,1,,,,,,1.0181047,0.65974563,0.6000662,1.3534699300177955,1773.0,784.0,776.0,0.0,190.0
1070,268448,0,786.0,1532.0,1514.0,2.0,188.0,1.010252,0.64848423,0.598303,1.3413080934812844,,,,,
1071,120408,1,,,,,,0.95355874,0.5681122,0.5903226,1.2571819797465087,1774.0,785.0,777.0,0.0,184.0
1072,268548,0,787.0,1533.0,1515.0,2.0,181.0,0.94806075,0.56101894,0.590431,1.2498680646345715,,,,,
1073,120508,1,,,,,,0.8983908,0.49094766,0.5917324,1.1824901285177631,1775.0,786.0,778.0,0.0,175.0
1074,268648,0,787.0,1533.0,1515.0,2.0,181.0,0.8927557,0.48290402,0.5922848,1.1751639414906248,,,,,
1075,120608,1,,,,,,0.841482,0.41176742,0.6008731,1.112965784351491,1775.0,786.0,778.0,0.0,175.0
1076,268748,0,788.0,1534.0,1516.0,2.0,173.0,0.835727,0.40403607,0.60201746,1.106394935696028,,,,,
1077,120708,1,,,,,,0.78679925,0.3334436,0.61285955,1.0515866725139391,1776.0,787.0,779.0,0.0,165.0
1078,268848,0,789.0,1535.0,1517.0,2.0,157.0,0.7816631,0.32408464,0.6123855,1.044530564898307,,,,,
1079,120808,1,,,,,,0.7351303,0.2578914,0.62331647,0.9977213829119466,1777.0,788.0,780.0,0.0,150.0
1080,268948,0,789.0,1535.0,1517.0,2.0,157.0,0.7302363,0.25006267,0.6237411,0.9923856764294429,,,,,
1081,120908,1,,,,,,0.68705827,0.1854853,0.6303044,0.9506510905331389,1777.0,788.0,780.0,0.0,150.0
1082,269048,0,790.0,1536.0,1518.0,2.0,142.0,0.6823945,0.17878346,0.6310631,0.9465022064135329,,,,,
1083,121008,1,,,,,,0.6458579,0.123951085,0.63447666,0.913814474966694,1778.0,789.0,780.0,0.0,150.0
1084,269148,0,791.0,1537.0,1519.0,2.0,127.0,0.64149946,0.11828359,0.6357471,0.9108715104230821,,,,,
1085,269248,0,791.0,1537.0,1519.0,2.0,127.0,0.4536372,-0.16646971,0.6388014,0.800978219231436,,,,,
1086,121208,1,,,,,,0.44902655,-0.17222126,0.63940966,0.8000810732016304,1779.0,790.0,781.0,0.0,122.0
1087,121308,1,,,,,,0.44027355,-0.18443285,0.63993275,0.7983546856669232,1780.0,791.0,782.0,0.0,109.0
1088,269448,0,793.0,1539.0,1521.0,2.0,104.0,0.4361494,-0.19150604,0.639543,0.7974434767000399,,,,,
1089,121408,1,,,,,,0.43176988,-0.19617312,0.6409949,0.7973603884011261,1781.0,792.0,783.0,0.0,99.0
1090,269548,0,793.0,1539.0,1521.0,2.0,104.0,0.4236271,-0.20735225,0.64212775,0.7967326610059318,,,,,
1091,121508,1,,,,,,0.4197145,-0.21336855,0.6422738,0.7963680189377418,1781.0,792.0,783.0,0.0,99.0
1092,269648,0,794.0,1540.0,1522.0,2.0,91.0,0.41582632,-0.2190816,0.64246243,0.7960315643701469,,,,,
1093,121608,1,,,,,,-0.11480734,-0.8832231,0.69023186,1.1268024752419434,1782.0,793.0,784.0,0.0,84.0
1094,269748,0,795.0,1541.0,1523.0,2.0,78.0,-0.11479208,-0.88314295,0.6899195,1.1265467436796122,,,,,
1095,121708,1,,,,,,-0.114741735,-0.8830672,0.68956316,1.1262640338565768,1783.0,794.0,785.0,0.0,75.0
1096,269848,0,795.0,1541.0,1523.0,2.0,78.0,-0.1148123,-0.8831258,0.6899185,1.12653476314247,,,,,
1097,121808,1,,,,,,0.35416806,-0.29290268,0.6350761,0.7839315351075299,1783.0,794.0,785.0,0.0,75.0
1098,269948,0,796.0,1542.0,1524.0,2.0,68.0,0.3528605,-0.29460588,0.632113,0.7815817194724279,,,,,
1099,121908,1,,,,,,0.35160705,-0.2905058,0.6241773,0.7730578321749629,1784.0,795.0,786.0,0.0,64.0
1100,270048,0,797.0,1543.0,1525.0,2.0,63.0,0.3518816,-0.28968084,0.62351435,0.7723378755394938,,,,,
1101,122008,1,,,,,,0.35519195,-0.28032288,0.62140435,0.7686908359544649,1785.0,796.0,787.0,0.0,63.0
1102,270148,0,797.0,1543.0,1525.0,2.0,63.0,0.35577655,-0.2790853,0.62181956,0.7688466177479153,,,,,
1103,122108,1,,,,,,0.36035064,-0.26957968,0.6267018,0.7715444881938648,1785.0,796.0,787.0,0.0,63.0
1104,270248,0,798.0,1544.0,1526.0,2.0,62.0,0.36077827,-0.26834908,0.62765753,0.7720920731522649,,,,,
1105,122208,1,,,,,,0.36278653,-0.2644393,0.6316211,0.7749112599001652,1786.0,797.0,788.0,0.0,63.0
1106,270348,0,799.0,1545.0,1527.0,2.0,65.0,0.3630051,-0.26348582,0.6325926,0.7754810775581165,,,,,
1107,122308,1,,,,,,0.36466557,-0.25973198,0.64132786,0.7821400758762562,1787.0,798.0,789.0,0.0,67.0
1108,270448,0,799.0,1545.0,1527.0,2.0,65.0,0.36457628,-0.25985166,0.6418145,0.7825372615671462,,,,,
1109,122408,1,,,,,,0.36226737,-0.2621779,0.6444284,0.7843869178571263,1787.0,798.0,789.0,0.0,67.0
1110,270548,0,800.0,1546.0,1528.0,2.0,67.0,0.36186263,-0.26284748,0.6443448,0.784355526547307,,,,,
1111,122508,1,,,,,,0.35717413,-0.26871875,0.64395505,0.783875776514313,1788.0,799.0,790.0,0.0,66.0
1112,270648,0,801.0,1547.0,1529.0,2.0,65.0,0.35655117,-0.26967075,0.6437314,0.7837354068880573,,,,,
1113,122608,1,,,,,,0.35102236,-0.27650326,0.6427916,0.7828485375397343,1789.0,800.0,791.0,0.0,65.0
1114,270748,0,801.0,1547.0,1529.0,2.0,65.0,0.35033146,-0.27740467,0.6426384,0.7827321199720535,,,,,
1115,122708,1,,,,,,0.34277636,-0.28716606,0.6421706,0.7825235248718428,1789.0,800.0,791.0,0.0,65.0
1116,270848,0,802.0,1548.0,1530.0,2.0,65.0,0.3419919,-0.28796664,0.6421901,0.7824904910821587,,,,,
1117,122808,1,,,,,,0.3356173,-0.29636946,0.6425673,0.7831772077735119,1790.0,801.0,792.0,0.0,64.0
1118,270948,0,803.0,1549.0,1531.0,2.0,62.0,0.33501512,-0.29715067,0.6428044,0.7834099356785976,,,,,
1119,122908,1,,,,,,0.3296872,-0.30477783,0.64367604,0.7847942590322705,1791.0,802.0,793.0,0.0,62.0
1120,271048,0,803.0,1549.0,1531.0,2.0,62.0,0.329035,-0.3054546,0.6437849,0.784872940530062,,,,,
1121,123008,1,,,,,,0.325576,-0.31129918,0.6451522,0.786847055370706,1791.0,802.0,793.0,0.0,62.0
1122,271148,0,804.0,1550.0,1532.0,2.0,58.0,0.3249754,-0.31198558,0.64507836,0.786810082982222,,,,,
1123,123108,1,,,,,,0.32181796,-0.31833825,0.645466,0.7883732846233984,1792.0,803.0,794.0,0.0,53.0
1124,271248,0,805.0,1551.0,1533.0,2.0,53.0,0.3215338,-0.31876445,0.64547205,0.7884344769129563,,,,,
1125,123208,1,,,,,,0.31938973,-0.32318437,0.6411565,0.785836871314115,1793.0,804.0,795.0,0.0,56.0
1126,271348,0,805.0,1551.0,1533.0,2.0,53.0,0.31924546,-0.32360977,0.6401256,0.7851125357841907,,,,,
1127,123308,1,,,,,,0.31724963,-0.32647222,0.62750113,0.7752348713082404,1793.0,804.0,795.0,0.0,56.0
1128,271448,0,806.0,1552.0,1534.0,2.0,55.0,0.31686914,-0.32708713,0.6237031,0.7722678483211975,,,,,
1129,123408,1,,,,,,0.31497067,-0.32945123,0.603998,0.7566757759045875,1794.0,805.0,796.0,0.0,56.0
1130,271548,0,807.0,1553.0,1535.0,2.0,55.0,0.31453475,-0.3300328,0.5979801,0.75195341340043,,,,,
1131,123508,1,,,,,,0.31206354,-0.33137712,0.57100946,0.7302371197788041,1795.0,806.0,797.0,0.0,59.0
1132,271648,0,807.0,1553.0,1535.0,2.0,55.0,0.31187358,-0.33195856,0.5672981,0.7275223504986853,,,,,
1133,123608,1,,,,,,0.30869582,-0.33413488,0.5327832,0.7005691801022162,1795.0,806.0,797.0,0.0,59.0
1134,271748,0,808.0,1554.0,1536.0,2.0,60.0,0.30838633,-0.33444977,0.5286327,0.6974319359624667,,,,,
1135,123708,1,,,,,,0.30570242,-0.33745685,0.49284294,0.670988272229272,1796.0,807.0,798.0,0.0,59.0
1136,271848,0,809.0,1555.0,1537.0,2.0,58.0,0.3053139,-0.33812395,0.48802936,0.6676204230482361,,,,,
1137,123808,1,,,,,,0.30202568,-0.34486943,0.43551505,0.6323193744505572,1797.0,808.0,799.0,0.0,59.0
1138,271948,0,809.0,1555.0,1537.0,2.0,58.0,0.3016687,-0.34509614,0.43085474,0.6290716639273466,,,,,
1139,123908,1,,,,,,0.29984036,-0.35186034,0.38936493,0.6044129309858164,1797.0,808.0,799.0,0.0,59.0
1140,272048,0,810.0,1556.0,1538.0,2.0,59.0,0.2996554,-0.35244104,0.3844414,0.6015008280843381,,,,,
1141,124008,1,,,,,,0.29693192,-0.3609109,0.333984,0.5744306249059854,1798.0,809.0,800.0,0.0,61.0
1142,272148,0,811.0,1557.0,1539.0,2.0,61.0,0.2966698,-0.36170512,0.32904834,0.5719408893374025,,,,,
