,timestamp,logNumber,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,UAV0x,UAV0y,UAV0z,UAV1x,UAV1y,UAV1z,distance_3_to_1
163,137225,0,9840,5493,1055,4422,241,0.8968494,0.91579556,0.38663614,-1.0985194,-0.5786911,0.23469187,1.3388457172703692
164,137245,0,9840,5493,1055,4422,241,0.8968519,0.9157986,0.386641,-1.097258,-0.57961607,0.24510993,1.33885087636853
165,137265,0,9840,5493,1055,4422,241,0.8968439,0.91580254,0.38663834,-1.0965246,-0.5792381,0.24659896,1.3388474510416175
166,137285,0,9840,5493,1055,4422,241,0.8968473,0.91579884,0.3866437,-1.0902686,-0.58161336,0.31239972,1.33884874825748
167,137305,0,9840,5493,1055,4422,241,0.8968484,0.9158068,0.3866352,-1.0899948,-0.58143294,0.3152436,1.3388524366301449
168,137325,0,9840,5493,1055,4422,241,0.8968444,0.91580844,0.3866359,-1.0894238,-0.5811012,0.331352,1.338851101062891
169,137345,0,9840,5493,1055,4422,241,0.89685076,0.91580385,0.3866388,-1.0887334,-0.58129185,0.3332261,1.3388530687022062
170,137365,0,9840,5493,1055,4422,241,0.89685744,0.91579586,0.38664782,-1.0892155,-0.5813768,0.33558208,1.338854685056516
171,137385,0,9840,5493,1055,4422,241,0.89685106,0.9157924,0.38664085,-1.0886633,-0.58103937,0.3383638,1.3388460342115291
172,137405,0,9852,5494,1055,4422,241,0.89684933,0.9157994,0.3866404,-1.0886972,-0.5814212,0.34097517,1.3388495173909958
173,137425,0,9852,5494,1055,4422,241,0.89684665,0.9158002,0.3866303,-1.0886964,-0.58131737,0.34339228,1.3388453738995942
174,137445,0,9854,5495,1055,4423,243,0.89684707,0.91579026,0.38664854,-1.0885423,-0.5813968,0.34844768,1.3388441118523675
175,137465,0,9855,5496,1055,4424,243,0.89684784,0.9157976,0.38663238,-1.0882955,-0.5812161,0.35105935,1.3388449809660785
176,137485,0,9856,5497,1055,4425,243,0.8968492,0.91579497,0.3866329,-1.088513,-0.58095485,0.3534993,1.3388442516863834
177,137505,0,9857,5498,1055,4426,243,0.8968455,0.91580194,0.3866408,-1.0882704,-0.5805916,0.3563877,1.3388488270904264
178,137525,0,9858,5499,1055,4427,243,0.8968465,0.9157976,0.38664007,-1.0883824,-0.58112013,0.35858384,1.338846283096583
179,137545,0,9859,5500,1055,4428,243,0.8968524,0.91578877,0.3866402,-1.0883458,-0.5810447,0.36119026,1.3388442362699078
180,137565,0,9860,5501,1055,4429,243,0.8968481,0.9158041,0.38663515,-1.0885311,-0.58094573,0.3636773,1.3388503850892421
181,137585,0,9861,5502,1056,4429,238,0.8968449,0.9158044,0.38663816,-1.0884686,-0.5808685,0.3665674,1.338849342060511
