Ranging.distTo1,Ranging.truthDistTo1,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
-1,279,79,108,-1,115
-1,279,79,108,-1,115
-1,279,98,108,-1,115
-1,279,102,110,-1,115
-1,279,102,110,-1,115
-1,279,104,110,-1,115
-1,279,103,111,-1,115
-1,279,103,111,-1,115
-1,279,108,110,-1,115
-1,279,106,110,-1,115
-1,279,100,109,-1,115
-1,279,107,108,-1,115
-1,279,103,108,-1,115
-1,279,103,108,-1,115
-1,279,105,107,-1,115
-1,279,102,108,-1,115
-1,279,99,108,-1,115
-1,279,96,108,-1,115
-1,279,100,108,-1,115
-1,279,100,108,-1,115
-1,279,94,108,-1,115
-1,279,94,108,-1,115
-1,279,95,109,-1,115
-1,279,94,109,-1,115
-1,279,93,110,-1,115
-1,279,93,110,-1,115
-1,279,91,110,-1,115
-1,279,93,111,-1,115
-1,279,95,111,-1,115
-1,279,97,112,-1,115
-1,279,103,113,-1,115
-1,279,103,113,-1,115
-1,279,108,113,-1,115
-1,279,106,114,-1,115
-1,279,103,114,-1,115
-1,279,107,107,-1,115
-1,279,112,107,-1,115
-1,279,112,107,-1,115
-1,279,112,106,-1,115
-1,279,106,113,-1,115
-1,279,108,113,-1,115
-1,279,108,112,-1,115
-1,279,108,112,-1,115
-1,279,108,112,-1,115
-1,279,102,111,-1,115
-1,279,106,116,-1,115
-1,279,102,112,-1,115
-1,279,101,112,-1,115
-1,279,101,112,-1,115
-1,279,101,112,-1,115
-1,279,93,111,-1,115
-1,279,91,112,-1,115
-1,279,91,111,-1,115
-1,279,94,110,-1,115
-1,279,91,103,-1,115
-1,279,91,103,-1,115
-1,279,86,113,-1,115
-1,279,87,114,-1,115
-1,279,95,109,-1,115
-1,279,95,110,-1,115
-1,279,99,111,-1,115
-1,279,99,111,-1,115
-1,279,102,111,-1,115
-1,279,108,111,-1,115
-1,279,113,112,-1,115
-1,279,110,112,-1,115
-1,279,111,114,-1,115
-1,279,111,114,-1,115
-1,279,116,115,-1,115
-1,279,118,116,-1,115
-1,279,118,117,-1,115
-1,279,114,117,-1,115
-1,279,131,117,-1,115
-1,279,131,117,-1,115
-1,279,106,117,-1,115
-1,279,101,116,-1,115
-1,279,124,118,-1,115
-1,279,89,116,-1,115
-1,279,89,116,-1,115
-1,279,89,116,-1,115
-1,279,92,116,-1,115
-1,279,99,119,-1,115
-1,279,114,118,-1,115
-1,279,119,119,-1,115
-1,279,128,120,-1,115
-1,279,128,120,-1,115
-1,279,128,121,-1,115
-1,279,136,124,-1,115
-1,279,150,124,-1,115
